window_id,label,N_subject,N_fileobject,N_netflow,N_total,E_total,path,skipped,reason
benign_000252,0,1043,2869,55,3967,6296,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000252.pt,False,
benign_000992,0,1115,2702,44,3861,6260,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000992.pt,False,
benign_000341,0,1391,2223,57,3671,6255,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000341.pt,False,
benign_000540,0,1149,2480,127,3756,6197,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000540.pt,False,
benign_000849,0,633,2615,59,3307,6133,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000849.pt,False,
benign_000542,0,595,2503,38,3136,6060,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000542.pt,False,
benign_000468,0,868,2929,76,3873,6055,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000468.pt,False,
benign_000874,0,1089,2882,105,4076,6027,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000874.pt,False,
benign_000582,0,1055,3225,77,4357,6023,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000582.pt,False,
benign_000845,0,1320,2057,58,3435,5857,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000845.pt,False,
benign_000284,0,1005,2875,66,3946,5853,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000284.pt,False,
benign_000887,0,555,2429,41,3025,5808,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000887.pt,False,
benign_000269,0,843,2773,55,3671,5777,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000269.pt,False,
benign_000283,0,960,2792,78,3830,5750,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000283.pt,False,
benign_000515,0,1299,2055,233,3587,5703,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000515.pt,False,
benign_000268,0,933,2654,89,3676,5659,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000268.pt,False,
benign_000549,0,589,2573,26,3188,5533,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000549.pt,False,
benign_000338,0,1439,1557,198,3194,5526,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000338.pt,False,
benign_000783,0,935,2447,76,3458,5475,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000783.pt,False,
benign_000274,0,925,2648,53,3626,5424,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000274.pt,False,
benign_000873,0,714,2549,73,3336,5366,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000873.pt,False,
benign_000819,0,991,1913,51,2955,5086,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000819.pt,False,
benign_000987,0,739,2146,33,2918,4872,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000987.pt,False,
benign_000306,0,730,2313,115,3158,4868,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000306.pt,False,
benign_000546,0,904,1846,90,2840,4738,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000546.pt,False,
benign_000307,0,1661,1701,51,3413,4682,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000307.pt,False,
benign_000308,0,969,2050,211,3230,4675,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000308.pt,False,
benign_000552,0,943,1749,39,2731,4644,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000552.pt,False,
benign_000526,0,796,2029,39,2864,4591,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000526.pt,False,
benign_000520,0,653,2241,81,2975,4470,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000520.pt,False,
benign_000893,0,683,2155,121,2959,4461,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000893.pt,False,
benign_000554,0,897,1783,107,2787,4458,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000554.pt,False,
benign_000994,0,709,1910,72,2691,4390,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000994.pt,False,
benign_000518,0,743,2025,42,2810,4357,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000518.pt,False,
benign_000532,0,954,1867,31,2852,4345,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000532.pt,False,
benign_000577,0,794,1980,46,2820,4331,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000577.pt,False,
benign_000890,0,768,1930,122,2820,4315,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000890.pt,False,
benign_000825,0,826,1677,96,2599,4284,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000825.pt,False,
benign_000096,0,822,2129,36,2987,4238,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000096.pt,False,
benign_000861,0,719,1929,98,2746,4155,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000861.pt,False,
benign_000830,0,596,1838,56,2490,4153,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000830.pt,False,
benign_000510,0,566,2293,33,2892,4127,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000510.pt,False,
benign_000847,0,670,1735,35,2440,4123,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000847.pt,False,
benign_000530,0,2561,1057,33,3651,4100,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000530.pt,False,
benign_000541,0,1402,2017,28,3447,4099,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000541.pt,False,
benign_000553,0,812,1720,103,2635,4090,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000553.pt,False,
benign_000871,0,560,2025,49,2634,4059,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000871.pt,False,
benign_000334,0,662,1779,40,2481,4048,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000334.pt,False,
benign_000555,0,820,1550,77,2447,4041,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000555.pt,False,
benign_000505,0,760,1924,52,2736,4034,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000505.pt,False,
benign_000981,0,722,1796,34,2552,4029,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000981.pt,False,
benign_000511,0,699,1851,66,2616,4016,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000511.pt,False,
benign_000932,0,654,1733,62,2449,4011,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000932.pt,False,
benign_000567,0,595,1898,33,2526,3981,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000567.pt,False,
benign_000843,0,719,1729,80,2528,3956,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000843.pt,False,
benign_000521,0,547,2033,33,2613,3951,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000521.pt,False,
benign_000576,0,570,1760,35,2365,3911,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000576.pt,False,
benign_000897,0,539,2210,47,2796,3869,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000897.pt,False,
benign_000978,0,715,1438,85,2238,3864,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000978.pt,False,
benign_000885,0,544,2106,36,2686,3823,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000885.pt,False,
benign_000335,0,905,1411,56,2372,3822,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000335.pt,False,
benign_000858,0,1860,1206,38,3104,3822,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000858.pt,False,
benign_000556,0,594,1756,34,2384,3810,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000556.pt,False,
benign_000889,0,646,1695,44,2385,3778,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000889.pt,False,
benign_000908,0,534,1851,41,2426,3777,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000908.pt,False,
benign_000896,0,689,1831,41,2561,3761,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000896.pt,False,
benign_000918,0,535,1657,39,2231,3756,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000918.pt,False,
benign_000547,0,519,1814,31,2364,3755,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000547.pt,False,
benign_000573,0,553,1748,45,2346,3743,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000573.pt,False,
benign_000983,0,674,1551,34,2259,3716,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000983.pt,False,
benign_000910,0,540,1892,30,2462,3698,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000910.pt,False,
benign_000560,0,582,1788,32,2402,3690,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000560.pt,False,
benign_000853,0,680,1523,35,2238,3674,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000853.pt,False,
benign_000880,0,601,1685,54,2340,3669,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000880.pt,False,
benign_000531,0,649,1648,40,2337,3662,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000531.pt,False,
benign_000551,0,567,1813,32,2412,3658,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000551.pt,False,
benign_000884,0,653,1413,102,2168,3630,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000884.pt,False,
benign_000976,0,513,1591,34,2138,3589,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000976.pt,False,
benign_000954,0,544,1551,33,2128,3585,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000954.pt,False,
benign_000877,0,614,1536,42,2192,3570,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000877.pt,False,
benign_000563,0,620,1492,35,2147,3567,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000563.pt,False,
e5-2019-05-17-marple1-firefox-dns-drakon-1326,1,580,1546,24,2150,3548,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\mal__e5-2019-05-17-marple1-firefox-dns-drakon-1326.pt,False,
benign_000984,0,501,1625,30,2156,3543,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000984.pt,False,
benign_000548,0,517,1722,31,2270,3533,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000548.pt,False,
benign_000917,0,597,1497,37,2131,3525,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000917.pt,False,
benign_000857,0,586,1523,33,2142,3519,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000857.pt,False,
benign_000930,0,561,1532,54,2147,3516,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000930.pt,False,
benign_000832,0,604,1438,46,2088,3511,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000832.pt,False,
benign_000821,0,492,1687,40,2219,3496,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000821.pt,False,
benign_000894,0,598,1758,41,2397,3495,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000894.pt,False,
benign_000558,0,555,1568,39,2162,3479,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000558.pt,False,
benign_000977,0,474,1541,35,2050,3431,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000977.pt,False,
benign_000509,0,556,1603,47,2206,3427,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000509.pt,False,
benign_000850,0,533,1507,41,2081,3410,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000850.pt,False,
benign_000888,0,542,1588,44,2174,3403,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000888.pt,False,
benign_000980,0,545,1383,35,1963,3395,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000980.pt,False,
benign_000863,0,625,1436,44,2105,3394,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000863.pt,False,
benign_000829,0,594,1402,32,2028,3388,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000829.pt,False,
benign_000854,0,480,1739,40,2259,3386,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000854.pt,False,
benign_000891,0,500,1750,42,2292,3370,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000891.pt,False,
benign_000916,0,562,1484,38,2084,3362,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000916.pt,False,
benign_000818,0,504,1630,36,2170,3349,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000818.pt,False,
benign_000856,0,515,1641,32,2188,3346,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000856.pt,False,
benign_000097,0,536,1857,86,2479,3337,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000097.pt,False,
benign_000848,0,561,1605,33,2199,3322,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000848.pt,False,
benign_000990,0,519,1484,54,2057,3321,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000990.pt,False,
benign_000827,0,522,1653,36,2211,3313,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000827.pt,False,
benign_000974,0,525,1556,36,2117,3306,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000974.pt,False,
benign_000989,0,507,1401,37,1945,3301,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000989.pt,False,
benign_000943,0,550,1383,33,1966,3290,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000943.pt,False,
benign_000570,0,475,1603,24,2102,3290,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000570.pt,False,
benign_000979,0,519,1438,31,1988,3284,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000979.pt,False,
benign_000838,0,466,1452,35,1953,3282,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000838.pt,False,
benign_000824,0,592,1517,60,2169,3280,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000824.pt,False,
benign_000545,0,483,1459,34,1976,3272,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000545.pt,False,
benign_000996,0,553,1318,52,1923,3268,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000996.pt,False,
benign_000834,0,594,1388,38,2020,3268,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000834.pt,False,
benign_000920,0,538,1428,33,1999,3263,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000920.pt,False,
benign_000949,0,484,1522,61,2067,3263,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000949.pt,False,
benign_000934,0,547,1400,28,1975,3260,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000934.pt,False,
benign_000879,0,460,1921,42,2423,3253,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000879.pt,False,
benign_000942,0,522,1450,38,2010,3243,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000942.pt,False,
benign_000955,0,467,1489,33,1989,3197,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000955.pt,False,
benign_000951,0,534,1416,38,1988,3171,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000951.pt,False,
benign_000564,0,427,1516,29,1972,3117,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000564.pt,False,
benign_000972,0,498,1225,31,1754,3102,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000972.pt,False,
benign_000566,0,544,1371,32,1947,3074,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000566.pt,False,
benign_000950,0,465,1417,35,1917,3035,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000950.pt,False,
benign_000991,0,460,1274,40,1774,3027,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000991.pt,False,
benign_000339,0,547,1271,41,1859,3019,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000339.pt,False,
benign_000833,0,531,1273,37,1841,3009,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000833.pt,False,
benign_000946,0,442,1473,32,1947,2996,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000946.pt,False,
benign_000937,0,484,1333,38,1855,2995,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000937.pt,False,
benign_000522,0,481,1388,27,1896,2980,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000522.pt,False,
benign_000938,0,460,1354,40,1854,2969,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000938.pt,False,
benign_000836,0,469,1301,36,1806,2939,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000836.pt,False,
benign_000831,0,452,1636,33,2121,2939,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000831.pt,False,
benign_000852,0,532,1248,31,1811,2928,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000852.pt,False,
benign_000923,0,561,1183,32,1776,2923,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000923.pt,False,
benign_000866,0,482,1251,46,1779,2900,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000866.pt,False,
benign_000841,0,466,1334,37,1837,2891,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000841.pt,False,
benign_000945,0,441,1334,58,1833,2888,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000945.pt,False,
benign_000898,0,455,1205,30,1690,2880,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000898.pt,False,
benign_000569,0,431,1262,25,1718,2871,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000569.pt,False,
benign_000904,0,424,1381,38,1843,2865,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000904.pt,False,
benign_000571,0,420,1236,29,1685,2850,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000571.pt,False,
benign_000947,0,473,1198,61,1732,2847,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000947.pt,False,
benign_000864,0,424,1255,35,1714,2842,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000864.pt,False,
benign_000986,0,490,1096,47,1633,2834,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000986.pt,False,
benign_000869,0,455,1294,30,1779,2832,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000869.pt,False,
benign_000882,0,488,1139,37,1664,2769,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000882.pt,False,
benign_000562,0,427,1216,25,1668,2762,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000562.pt,False,
benign_000846,0,392,1194,30,1616,2726,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000846.pt,False,
benign_000565,0,421,1170,25,1616,2715,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000565.pt,False,
benign_000883,0,466,1224,39,1729,2694,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000883.pt,False,
benign_000957,0,416,1219,31,1666,2668,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000957.pt,False,
benign_000998,0,379,1091,30,1500,2648,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000998.pt,False,
benign_000915,0,432,1173,34,1639,2576,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000915.pt,False,
benign_000999,0,343,1072,28,1443,2525,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\ben__benign_000999.pt,False,
e5-2019-05-17-marple1-firefox-dns-drakon-1300-part-1,1,347,931,27,1305,1970,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\mal__e5-2019-05-17-marple1-firefox-dns-drakon-1300-part-1.pt,False,
e5-2019-05-17-marple1-firefox-dns-drakon-1304-part-2,1,321,930,24,1275,1908,C:\Users\Ali\Desktop\ChatGPT Scripts\Graphs_Out\mal__e5-2019-05-17-marple1-firefox-dns-drakon-1304-part-2.pt,False,
